Room,DistToPlayer,LineOfSight,DistToWall,TimeInAction,SameRoom,DistToPatrol,AngleToPlayer,PlayerSpeed,Action
3,376.86,0,1000.00,2.19,0,363.80,-65.28,0.00,DANCE
3,371.69,0,1000.00,2.21,0,359.60,-63.97,0.00,DANCE
3,366.30,0,1000.00,2.24,0,355.19,-62.66,0.00,DANCE
3,360.71,0,1000.00,2.26,0,350.58,-61.35,0.00,DANCE
3,354.90,0,1000.00,2.29,0,345.77,-60.05,0.00,DANCE
3,348.90,0,1000.00,2.31,0,340.76,-58.75,0.00,DANCE
3,342.69,0,1000.00,2.34,0,335.55,-57.45,0.00,DANCE
3,336.29,0,1000.00,2.38,0,330.15,-56.15,0.00,DANCE
3,329.69,0,1000.00,2.40,0,324.57,-54.86,0.00,DANCE
3,322.90,0,1000.00,2.43,0,318.79,-53.57,0.00,DANCE
3,315.93,0,1000.00,2.45,0,312.83,-52.28,0.00,DANCE
3,308.78,0,1000.00,2.48,0,306.70,-51.00,0.00,DANCE
3,301.45,0,1000.00,2.50,0,300.38,-49.72,0.00,DANCE
3,293.95,0,1000.00,2.52,0,293.90,-48.45,0.00,DANCE
3,286.28,0,1000.00,2.55,0,287.24,-47.18,0.00,DANCE
3,278.45,0,1000.00,2.58,0,280.42,-45.92,0.00,DANCE
3,270.45,0,1000.00,2.60,0,273.45,-44.66,0.00,DANCE
3,262.30,0,1000.00,2.63,0,266.31,-43.42,0.00,DANCE
3,254.01,0,1000.00,2.65,0,259.02,-42.18,0.00,DANCE
3,245.56,0,1000.00,2.68,0,251.59,-40.95,0.00,DANCE
3,236.98,0,1000.00,2.71,0,244.01,-39.73,0.00,DANCE
3,228.27,0,1000.00,2.74,0,236.29,-38.52,0.00,DANCE
3,219.42,0,1000.00,2.76,0,228.43,-37.33,0.00,DANCE
1,210.45,0,44.79,2.79,1,220.45,-36.15,0.00,DANCE
1,201.36,0,35.38,2.82,1,212.34,-34.99,0.00,DANCE
1,192.16,0,26.67,2.84,1,204.11,-33.85,0.00,DANCE
1,182.85,0,19.63,2.87,1,195.77,-32.73,0.00,DANCE
1,173.44,0,12.85,2.90,1,187.32,-31.64,0.00,DANCE
1,163.94,0,3.12,2.93,1,178.76,-30.59,0.00,DANCE
1,154.34,0,7.48,2.95,1,170.10,-29.57,0.00,DANCE
1,144.67,1,11.06,2.98,1,161.35,-28.60,0.00,DANCE
1,134.92,1,2.51,3.01,1,152.51,-27.69,0.00,DANCE
1,125.10,1,9.62,3.04,1,143.59,-26.85,0.00,DANCE
1,115.22,1,19.52,3.06,1,134.59,-26.11,0.00,DANCE
1,105.29,1,25.84,3.09,1,125.53,-25.48,0.00,DANCE
1,95.33,1,34.03,3.13,1,116.40,-25.01,0.00,DANCE
1,85.34,1,43.17,3.16,1,107.21,-24.75,0.00,DANCE
1,75.34,1,1000.00,3.19,1,97.99,-24.79,0.00,DANCE
1,65.35,1,1000.00,3.22,1,88.73,-25.26,0.00,DANCE
1,55.42,1,1000.00,3.24,1,79.44,-26.39,0.00,DANCE
1,45.61,1,1000.00,3.27,1,70.15,-28.60,0.00,DANCE
1,45.61,1,1000.00,3.30,1,70.15,-28.60,0.00,DANCE
2,243.28,0,14.14,0.00,0,200.00,-170.53,501.43,PATROL
2,241.92,0,15.51,0.02,0,198.78,-170.65,1.99,PATROL
2,240.77,0,16.57,0.05,0,197.77,-170.71,3.01,PATROL
2,239.37,0,17.85,0.08,0,196.54,-170.78,3.97,PATROL
2,238.02,0,19.09,0.10,0,195.36,-170.85,4.81,PATROL
2,236.77,0,20.22,0.12,0,194.30,-170.90,5.65,PATROL
2,235.46,0,21.38,0.15,0,193.21,-170.96,6.53,PATROL
2,234.01,0,22.63,0.18,0,192.04,-171.02,7.55,PATROL
2,232.33,0,24.11,0.21,0,190.67,-171.08,8.46,PATROL
2,230.74,0,25.49,0.23,0,189.39,-171.15,9.30,PATROL
2,229.17,0,26.83,0.26,0,188.14,-171.21,9.98,PATROL
2,227.60,0,28.12,0.29,0,186.96,-171.27,10.69,PATROL
2,225.88,0,29.57,0.32,0,185.62,-171.35,11.25,PATROL
2,224.30,0,30.89,0.34,0,184.42,-171.42,11.88,PATROL
2,222.82,0,32.09,0.37,0,183.32,-171.48,12.49,PATROL
2,221.28,0,33.33,0.39,0,182.20,-171.55,13.19,PATROL
2,219.71,0,34.59,0.42,0,181.04,-171.62,13.84,PATROL
2,218.18,0,35.79,0.44,0,179.96,-171.68,14.46,PATROL
2,216.54,0,36.96,0.47,0,178.71,-171.66,15.10,PATROL
2,214.88,0,38.12,0.49,0,177.47,-171.63,15.70,PATROL
2,213.21,0,39.32,0.52,0,176.20,-171.61,16.20,PATROL
2,211.68,0,40.41,0.54,0,175.05,-171.58,16.59,PATROL
2,210.16,0,41.48,0.56,0,173.93,-171.54,16.82,PATROL
2,208.56,0,42.60,0.59,0,172.78,-171.50,17.30,PATROL
2,206.87,0,43.81,0.61,0,171.52,-171.45,17.66,PATROL
2,205.21,0,44.99,0.64,0,170.30,-171.39,18.05,PATROL
2,203.50,0,46.19,0.67,0,169.06,-171.33,18.56,PATROL
2,201.73,0,47.46,0.69,0,167.76,-171.27,19.07,PATROL
2,199.97,0,48.68,0.72,0,166.51,-171.20,19.57,PATROL
2,198.14,0,50.02,0.74,0,165.15,-171.12,20.04,PATROL
2,196.40,0,51.23,0.77,0,163.92,-171.04,20.54,PATROL
2,194.52,0,52.54,0.80,0,162.60,-170.95,21.07,PATROL
2,192.54,0,53.95,0.83,0,161.17,-170.85,21.58,PATROL
2,190.68,0,49.42,0.85,0,159.84,-170.76,22.07,PATROL
2,188.77,0,48.14,0.89,0,158.56,-170.65,22.62,PATROL
2,186.69,0,46.62,0.91,0,157.06,-170.55,23.08,PATROL
2,184.76,0,45.31,0.94,0,155.76,-170.45,23.53,PATROL
2,182.73,0,43.89,0.97,0,154.34,-170.34,23.95,PATROL
2,180.82,0,42.57,0.99,0,153.02,-170.25,24.25,PATROL
2,179.00,0,41.34,1.02,0,151.79,-170.15,24.61,PATROL
2,177.19,0,40.11,1.04,0,150.56,-170.06,24.97,PATROL
2,175.38,0,38.92,1.07,0,149.37,-169.96,25.27,PATROL
2,173.50,0,37.68,1.10,0,148.13,-169.87,25.43,PATROL
2,171.62,0,36.45,1.12,0,146.89,-169.77,25.73,PATROL
2,169.74,0,35.23,1.15,0,145.66,-169.68,25.88,PATROL
2,167.84,0,34.03,1.17,0,144.45,-169.59,26.04,PATROL
2,165.93,0,32.79,1.20,0,143.18,-169.51,26.31,PATROL
2,164.15,0,31.64,1.22,0,142.02,-169.43,26.61,PATROL
2,162.41,0,30.58,1.24,0,140.93,-169.35,26.91,PATROL
2,160.57,0,29.44,1.27,0,139.76,-169.27,27.10,PATROL
2,160.06,0,29.39,1.29,0,139.74,-169.06,27.33,PATROL
2,159.45,0,29.35,1.32,0,139.73,-168.85,27.67,PATROL
2,158.93,0,29.31,1.34,0,139.71,-168.62,27.94,PATROL
2,158.44,0,29.28,1.37,0,139.69,-168.41,28.18,PATROL
2,157.91,0,29.25,1.39,0,139.68,-168.20,28.33,PATROL
2,157.43,0,29.23,1.41,0,139.67,-167.99,28.38,PATROL
2,156.76,0,29.22,1.44,0,139.67,-167.75,28.65,PATROL
2,156.24,0,29.21,1.46,0,139.66,-167.49,28.92,PATROL
2,155.56,0,29.20,1.49,0,139.66,-167.23,29.24,PATROL
2,154.97,0,29.21,1.52,0,139.66,-166.96,29.52,PATROL
2,154.33,0,29.22,1.55,0,139.66,-166.70,29.82,PATROL
2,153.79,0,29.24,1.57,0,139.67,-166.45,30.07,PATROL
2,153.04,0,29.26,1.61,0,139.67,-166.17,30.37,PATROL
2,152.45,0,29.29,1.63,0,139.69,-165.90,30.62,PATROL
2,151.84,0,29.33,1.66,0,139.70,-165.64,30.85,PATROL
2,151.29,0,29.37,1.68,0,139.72,-165.40,31.04,PATROL
2,150.71,0,29.41,1.71,0,139.74,-165.17,31.26,PATROL
2,150.07,0,29.45,1.73,0,139.76,-164.92,31.49,PATROL
2,149.45,1,29.51,0.00,0,139.78,-164.66,31.69,CHASE
2,148.85,1,29.57,0.03,0,139.81,-164.42,31.80,CHASE
2,148.21,1,29.63,0.05,0,139.84,-164.17,31.84,CHASE
2,147.66,1,29.70,0.08,0,139.87,-163.95,31.94,CHASE
2,147.07,1,29.76,0.10,0,139.90,-163.73,31.97,CHASE
2,146.47,1,29.83,0.12,0,139.94,-163.52,31.95,CHASE
2,145.86,1,29.90,0.15,0,139.97,-163.31,32.00,CHASE
2,145.24,1,29.98,0.17,0,140.01,-163.10,31.98,CHASE
2,144.63,1,30.06,0.20,0,140.05,-162.90,32.08,CHASE
2,144.06,1,30.14,0.22,0,140.09,-162.71,32.20,CHASE
2,143.48,1,30.22,0.24,0,140.13,-162.53,32.20,CHASE
2,142.89,1,30.30,0.27,0,140.18,-162.35,32.05,CHASE
2,140.92,1,29.16,0.29,0,139.09,-162.25,32.00,CHASE
2,140.30,1,29.26,0.32,0,139.14,-162.07,32.07,CHASE
2,139.58,1,29.35,0.35,0,139.19,-161.89,31.96,CHASE
2,138.95,1,29.45,0.37,0,139.25,-161.71,31.96,CHASE
2,138.29,1,29.55,0.40,0,139.30,-161.55,31.87,CHASE
2,137.65,1,29.65,0.42,0,139.36,-161.40,31.52,CHASE
2,137.05,1,29.76,0.45,0,139.41,-161.27,31.25,CHASE
2,136.25,1,29.85,0.48,0,139.47,-161.13,29.57,CHASE
2,135.63,1,29.99,0.51,0,139.55,-160.99,28.10,CHASE
2,135.15,1,30.11,0.53,0,139.62,-160.88,26.91,CHASE
2,134.62,1,30.22,0.56,0,139.68,-160.78,25.66,CHASE
2,134.19,1,30.33,0.58,0,139.74,-160.70,24.54,CHASE
2,133.76,1,30.44,0.60,0,139.80,-160.62,23.45,CHASE
2,133.30,1,30.54,0.63,0,139.86,-160.56,22.26,CHASE
2,132.85,1,30.67,0.66,0,139.93,-160.50,21.03,CHASE
2,132.51,1,30.80,0.68,0,140.01,-160.44,20.01,CHASE
2,132.21,1,30.92,0.71,0,140.08,-160.39,19.11,CHASE
2,130.56,1,29.77,0.73,0,139.00,-160.44,18.09,CHASE
2,130.30,1,29.91,0.76,0,139.08,-160.41,17.23,CHASE
2,130.03,1,30.03,0.78,0,139.15,-160.39,16.40,CHASE
2,129.84,1,30.15,0.81,0,139.22,-160.37,15.73,CHASE
2,129.61,1,30.26,0.83,0,139.28,-160.38,15.03,CHASE
2,129.43,1,30.39,0.86,0,139.35,-160.38,14.41,CHASE
2,129.32,1,30.52,0.88,0,139.42,-160.38,13.94,CHASE
2,129.18,1,30.63,0.91,0,139.49,-160.40,13.50,CHASE
2,129.06,1,30.75,0.93,0,139.55,-160.42,13.10,CHASE
2,128.96,1,30.88,0.96,0,139.62,-160.45,12.78,CHASE
2,128.90,1,31.01,0.98,0,139.70,-160.48,12.54,CHASE
2,128.88,1,31.15,1.01,0,139.77,-160.51,12.39,CHASE
2,128.86,1,31.27,1.03,0,139.84,-160.55,12.31,CHASE
2,128.84,1,31.40,1.06,0,139.91,-160.62,12.29,CHASE
2,128.89,1,31.54,1.08,0,139.98,-160.66,12.35,CHASE
2,128.93,1,31.67,1.11,0,140.05,-160.71,12.46,CHASE
2,127.60,1,30.41,1.13,0,138.86,-160.84,12.62,CHASE
2,127.68,1,30.54,1.16,0,138.93,-160.92,12.85,CHASE
2,127.79,1,30.68,1.18,0,139.00,-160.97,13.10,CHASE
2,127.35,1,30.24,1.21,0,138.46,-160.94,13.37,CHASE
2,126.94,1,29.83,1.23,0,137.95,-160.95,13.72,CHASE
2,126.47,1,29.35,1.26,0,137.34,-160.92,14.08,CHASE
2,126.06,1,28.90,1.29,0,136.77,-160.91,14.47,CHASE
2,125.65,1,28.44,1.31,0,136.19,-160.90,14.86,CHASE
2,125.27,1,28.00,1.34,0,135.60,-160.92,15.31,CHASE
2,124.84,1,27.51,1.36,0,134.96,-160.88,15.67,CHASE
2,124.53,1,27.12,1.39,0,134.44,-160.88,16.05,CHASE
2,124.22,1,26.73,1.41,0,133.90,-160.89,16.43,CHASE
2,123.91,1,26.33,1.44,0,133.33,-160.90,16.83,CHASE
2,123.60,1,25.92,1.47,0,132.75,-160.89,17.19,CHASE
2,123.32,1,25.54,1.49,0,132.20,-160.89,17.53,CHASE
2,123.10,1,25.18,1.52,0,131.66,-160.93,17.91,CHASE
2,122.83,1,24.77,1.55,0,131.05,-160.94,18.28,CHASE
2,122.56,1,24.38,1.57,0,130.43,-160.95,18.62,CHASE
2,122.28,1,24.00,1.60,0,129.82,-160.93,18.89,CHASE
2,122.08,1,23.69,1.62,0,129.30,-160.94,19.15,CHASE
2,121.92,1,23.39,1.65,0,128.79,-160.97,19.43,CHASE
2,121.71,1,23.07,1.67,0,128.22,-160.97,19.67,CHASE
2,121.60,1,22.77,1.70,0,127.67,-161.03,19.94,CHASE
2,121.34,1,22.43,1.73,0,127.02,-161.00,20.15,CHASE
2,121.17,1,22.16,1.75,0,126.47,-161.01,20.34,CHASE
2,121.00,1,21.91,1.77,0,125.94,-161.00,20.49,CHASE
2,120.89,1,21.69,1.80,0,125.45,-161.02,20.64,CHASE
2,120.77,1,21.47,1.82,0,124.93,-161.04,20.78,CHASE
2,120.66,1,21.26,1.85,0,124.40,-161.06,20.91,CHASE
2,120.50,1,21.05,1.87,0,123.84,-161.04,21.01,CHASE
2,120.40,1,20.88,1.89,0,123.35,-161.05,21.09,CHASE
2,120.34,1,20.72,1.92,0,122.85,-161.07,21.17,CHASE
2,120.22,1,20.56,1.94,0,122.29,-161.07,21.23,CHASE
2,120.12,1,20.41,1.97,0,121.75,-161.08,21.27,CHASE
2,120.08,1,20.29,2.00,0,121.21,-161.11,21.30,CHASE
2,119.92,1,20.16,2.02,0,120.59,-161.08,21.31,CHASE
2,119.83,1,20.07,2.04,0,120.04,-161.07,21.30,CHASE
2,119.18,1,19.73,2.07,0,118.91,-160.97,21.67,CHASE
2,118.55,1,19.45,2.09,0,117.79,-160.87,22.02,CHASE
2,117.93,1,19.24,2.12,0,116.68,-160.77,22.36,CHASE
2,117.41,1,19.09,2.14,0,115.62,-160.70,22.75,CHASE
2,116.72,1,19.00,2.17,0,114.40,-160.57,23.08,CHASE
2,116.14,1,18.99,2.19,0,113.31,-160.47,23.40,CHASE
2,115.62,1,19.04,2.21,0,112.26,-160.38,23.72,CHASE
2,115.13,1,19.15,2.24,0,111.21,-160.30,24.06,CHASE
2,114.56,1,19.33,2.26,0,110.07,-160.19,24.38,CHASE
2,114.02,1,19.58,2.28,0,108.97,-160.08,24.56,CHASE
2,113.50,1,19.87,2.30,0,107.91,-159.98,24.72,CHASE
2,113.03,1,20.20,2.33,0,106.89,-159.89,24.88,CHASE
2,112.54,1,20.58,2.35,0,105.85,-159.79,25.04,CHASE
2,112.09,1,21.01,2.37,0,104.84,-159.70,25.19,CHASE
2,111.60,1,21.48,2.39,0,103.79,-159.59,25.34,CHASE
2,111.14,1,21.99,2.42,0,102.77,-159.49,25.48,CHASE
2,110.75,1,22.54,2.44,0,101.75,-159.41,25.64,CHASE
2,110.21,1,23.19,2.46,0,100.60,-159.28,25.77,CHASE
1,109.73,1,23.81,2.49,1,99.56,-159.16,25.89,CHASE
1,109.30,1,24.42,2.51,1,98.52,-159.10,26.03,CHASE
1,108.69,1,25.15,2.53,1,97.32,-158.98,26.15,CHASE
1,108.21,1,25.84,2.56,1,96.24,-158.89,26.27,CHASE
1,107.71,1,26.59,2.58,1,95.12,-158.79,26.38,CHASE
1,107.21,1,27.38,2.60,1,93.96,-158.69,26.49,CHASE
1,106.62,1,28.25,2.63,1,92.75,-158.56,26.57,CHASE
1,106.11,1,29.06,2.65,1,91.64,-158.45,26.63,CHASE
1,105.63,1,29.89,2.67,1,90.54,-158.35,26.67,CHASE
1,105.12,1,30.75,2.69,1,89.43,-158.23,26.70,CHASE
1,104.65,1,31.60,2.72,1,88.35,-158.12,26.70,CHASE
1,104.21,1,32.48,2.74,1,87.24,-158.02,26.69,CHASE
1,103.66,1,33.44,2.76,1,86.06,-157.89,26.66,CHASE
1,103.16,1,34.39,2.79,1,84.92,-157.77,26.94,CHASE
1,102.69,1,35.34,2.81,1,83.78,-157.66,27.23,CHASE
1,102.14,1,36.34,2.84,1,82.59,-157.54,27.49,CHASE
1,101.67,1,37.30,2.86,1,81.48,-157.43,27.76,CHASE
1,101.17,1,38.28,2.88,1,80.35,-157.33,28.01,CHASE
1,100.63,1,38.87,2.91,1,79.25,-157.55,28.28,CHASE
1,99.95,1,39.55,2.93,1,78.04,-157.77,28.54,CHASE
1,99.29,1,40.24,2.95,1,76.87,-157.98,28.78,CHASE
1,98.71,1,40.92,2.98,1,75.75,-158.20,29.01,CHASE
1,98.09,1,41.64,3.00,1,74.61,-158.42,29.24,CHASE
1,97.50,1,42.36,3.02,1,73.50,-158.64,29.46,CHASE
1,96.98,1,43.08,3.05,1,72.42,-158.88,29.69,CHASE
1,96.38,1,43.90,3.07,1,71.23,-159.14,29.93,CHASE
1,95.68,1,44.76,3.09,1,70.01,-159.37,30.14,CHASE
1,95.13,1,45.56,3.12,1,68.92,-159.61,30.34,CHASE
1,94.58,1,46.40,3.14,1,67.78,-159.88,30.56,CHASE
1,93.98,1,47.30,3.17,1,66.59,-160.15,30.77,CHASE
1,93.31,1,48.23,3.19,1,65.38,-160.39,30.97,CHASE
1,92.79,1,49.10,3.21,1,64.28,-160.67,31.17,CHASE
1,92.14,1,50.05,3.24,1,63.09,-160.92,31.34,CHASE
1,91.65,1,50.93,3.26,1,62.00,-161.20,31.50,CHASE
1,91.10,1,51.90,3.29,1,60.82,-161.50,31.64,CHASE
1,90.39,1,1000.00,3.31,1,59.57,-161.76,31.74,CHASE
1,89.90,1,1000.00,3.33,1,58.47,-162.05,31.82,CHASE
1,89.30,1,1000.00,3.36,1,57.27,-162.34,31.87,CHASE
1,88.70,1,1000.00,3.38,1,56.10,-162.63,31.90,CHASE
1,88.08,1,1000.00,3.40,1,54.95,-162.89,31.90,CHASE
1,87.61,1,1000.00,3.42,1,53.91,-163.17,31.88,CHASE
1,87.08,1,1000.00,3.45,1,52.79,-163.46,31.85,CHASE
1,86.46,1,1000.00,3.47,1,51.62,-163.74,32.03,CHASE
1,85.96,1,1000.00,3.50,1,50.53,-164.03,32.21,CHASE
1,85.38,1,1000.00,3.52,1,49.37,-164.31,32.39,CHASE
1,84.93,1,1000.00,3.54,1,48.27,-164.62,32.58,CHASE
1,84.35,1,1000.00,3.57,1,47.06,-164.93,32.76,CHASE
1,83.81,1,1000.00,3.59,1,45.85,-165.25,32.95,CHASE
1,83.30,1,1000.00,3.62,1,44.61,-165.59,33.14,CHASE
1,82.63,1,1000.00,3.65,1,43.26,-165.91,33.31,CHASE
1,82.22,1,1000.00,3.68,1,42.04,-166.28,33.51,CHASE
1,81.46,1,1000.00,3.70,1,40.57,-166.61,33.68,CHASE
1,80.88,1,1000.00,3.73,1,39.32,-166.91,33.83,CHASE
1,80.39,1,1000.00,3.75,1,38.13,-167.23,33.99,CHASE
1,80.00,1,1000.00,3.78,1,36.90,-167.61,34.17,CHASE
1,79.24,1,1000.00,3.81,1,35.45,-167.92,34.31,CHASE
1,78.81,1,1000.00,3.83,1,34.25,-168.25,34.42,CHASE
1,78.19,1,1000.00,3.86,1,32.94,-168.56,34.50,CHASE
1,77.76,1,1000.00,3.88,1,31.76,-168.88,34.54,CHASE
1,77.26,1,1000.00,3.91,1,30.50,-169.21,34.56,CHASE
1,76.72,1,1000.00,3.94,1,29.23,-169.52,34.54,CHASE
1,76.25,1,1000.00,3.96,1,27.99,-169.85,34.49,CHASE
1,75.71,1,1000.00,3.99,1,26.71,-170.16,34.41,CHASE
1,75.18,1,1000.00,4.01,1,25.45,-170.47,34.31,CHASE
1,74.70,1,1000.00,4.04,1,24.24,-170.77,34.17,CHASE
1,74.19,1,1000.00,4.07,1,23.01,-171.08,34.01,CHASE
1,73.62,1,1000.00,4.09,1,21.79,-171.35,33.84,CHASE
1,73.18,1,1000.00,4.11,1,20.67,-171.63,33.64,CHASE
1,72.64,1,1000.00,4.14,1,19.54,-171.88,33.44,CHASE
1,72.30,1,1000.00,4.16,1,18.50,-172.17,33.19,CHASE
1,71.68,1,1000.00,4.18,1,17.31,-172.42,32.95,CHASE
1,71.24,1,1000.00,4.21,1,16.28,-172.66,32.69,CHASE
1,70.79,1,1000.00,4.23,1,15.26,-172.91,32.41,CHASE
1,70.35,1,1000.00,4.25,1,14.21,-173.18,32.10,CHASE
1,69.80,1,1000.00,4.28,1,13.13,-173.42,31.82,CHASE
1,69.35,1,1000.00,4.30,1,12.13,-173.67,31.53,CHASE
1,68.79,1,1000.00,4.32,1,11.11,-173.91,31.27,CHASE
1,68.35,1,1000.00,4.35,1,10.19,-174.16,30.99,CHASE
1,67.79,1,1000.00,4.37,1,9.24,-174.40,30.72,CHASE
1,67.22,1,1000.00,4.40,1,8.40,-174.62,30.48,CHASE
1,66.76,1,1000.00,4.42,1,7.69,-174.85,30.23,CHASE
1,66.28,1,1000.00,4.44,1,7.06,-175.09,29.97,CHASE
1,65.72,1,1000.00,4.47,1,6.56,-175.32,29.72,CHASE
1,65.03,1,1000.00,4.49,1,6.26,-175.52,26.25,CHASE
1,64.37,1,1000.00,4.52,1,6.21,-175.69,23.20,CHASE
1,63.64,1,1000.00,4.54,1,6.36,-175.84,20.58,CHASE
1,62.97,1,1000.00,4.57,1,6.70,-175.99,17.72,CHASE
1,61.95,1,1000.00,4.59,1,7.34,-176.12,15.50,CHASE
1,60.98,1,1000.00,4.61,1,8.08,-176.22,13.80,CHASE
1,60.16,1,1000.00,4.64,1,8.81,-176.31,12.13,CHASE
1,59.21,1,1000.00,4.67,1,9.71,-176.41,10.49,CHASE
1,58.06,1,1000.00,4.69,1,10.78,-176.48,9.30,CHASE
1,57.12,1,1000.00,4.71,1,11.72,-176.55,8.15,CHASE
1,56.03,1,1000.00,4.74,1,12.78,-176.61,7.20,CHASE
1,55.03,1,1000.00,4.76,1,13.81,-176.66,6.25,CHASE
1,53.83,1,1000.00,4.78,1,14.99,-176.71,5.55,CHASE
1,52.82,1,1000.00,4.81,1,16.02,-176.75,4.87,CHASE
1,51.69,1,1000.00,4.83,1,17.14,-176.79,4.29,CHASE
1,50.58,1,1000.00,4.86,1,18.26,-176.82,3.79,CHASE
1,49.50,1,1000.00,4.88,1,19.35,-176.85,3.35,CHASE
1,48.38,1,1000.00,4.90,1,20.47,-176.88,2.95,CHASE
1,47.27,1,1000.00,4.93,1,21.59,-176.91,2.57,CHASE
1,46.04,1,1000.00,4.95,1,22.82,-176.93,2.26,CHASE
1,44.85,1,1000.00,4.98,1,24.01,-176.95,1.96,CHASE
1,43.60,1,1000.00,5.00,1,25.25,-176.97,1.72,CHASE
1,42.42,1,1000.00,5.03,1,26.44,-176.99,1.52,CHASE
1,41.23,1,1000.00,5.05,1,27.62,-177.00,1.33,CHASE
1,40.04,1,1000.00,5.08,1,28.80,-177.02,1.16,CHASE
1,38.82,1,1000.00,5.10,1,30.02,-177.03,1.03,CHASE
1,37.65,1,1000.00,5.13,1,31.18,-177.04,0.91,CHASE
1,36.47,1,1000.00,5.15,1,32.34,-177.04,0.00,CHASE
1,35.29,1,1000.00,5.17,1,33.49,-177.04,0.00,CHASE
1,34.04,1,1000.00,5.20,1,34.72,-177.04,0.00,CHASE
1,32.86,1,1000.00,5.22,1,35.88,-177.04,0.00,CHASE
1,31.70,1,1000.00,5.25,1,37.02,-177.04,0.00,CHASE
1,30.41,1,1000.00,5.27,1,38.30,-177.04,0.00,CHASE
1,29.18,1,1000.00,5.30,1,39.50,-177.04,0.00,CHASE
1,27.96,1,1000.00,5.32,1,40.71,-177.04,0.00,CHASE
1,26.72,1,1000.00,5.35,1,41.93,-177.04,0.00,CHASE
1,25.43,1,1000.00,5.37,1,43.21,-177.04,0.00,CHASE
1,24.13,1,1000.00,5.40,1,44.50,-177.04,0.00,CHASE
1,24.13,1,1000.00,0.00,1,44.50,-177.04,0.00,DANCE
1,34.13,1,1000.00,0.03,1,34.64,-177.10,0.00,DANCE
1,44.12,1,1000.00,0.05,1,24.79,-176.51,0.00,DANCE
1,54.09,1,1000.00,0.08,1,14.98,-175.63,0.00,DANCE
1,64.03,1,1000.00,0.10,1,5.59,-174.60,0.00,DANCE
1,73.94,1,1000.00,0.13,1,5.93,-173.47,0.00,DANCE
1,83.81,1,1000.00,0.16,1,15.37,-172.29,0.00,DANCE
1,93.63,1,1000.00,0.19,1,25.18,-171.06,0.00,DANCE
1,103.39,1,1000.00,0.22,1,35.04,-169.81,0.00,DANCE
1,113.10,1,1000.00,0.24,1,44.89,-168.54,0.00,DANCE
1,122.74,1,1000.00,0.27,1,54.74,-167.25,0.00,DANCE
1,132.31,1,56.68,0.29,1,64.55,-165.95,0.00,DANCE
1,141.81,1,46.70,0.32,1,74.33,-164.63,0.00,DANCE
1,151.22,0,36.80,0.35,1,84.07,-163.31,0.00,DANCE
1,160.55,0,27.09,0.37,1,93.77,-161.99,0.00,DANCE
1,169.78,0,17.92,0.40,1,103.41,-160.66,0.00,DANCE
1,178.92,0,10.84,0.42,1,112.99,-159.32,0.00,DANCE
2,187.95,0,10.09,0.45,0,122.51,-157.98,0.00,DANCE
2,196.88,0,3.53,0.47,0,131.95,-156.64,0.00,DANCE
2,205.69,0,10.94,0.50,0,141.32,-155.29,0.00,DANCE
2,214.39,0,15.94,0.52,0,150.61,-153.94,0.00,DANCE
2,222.96,0,17.31,0.55,0,159.82,-152.59,0.00,DANCE
3,231.40,0,10.01,0.58,0,168.93,-151.24,0.00,DANCE
3,239.71,0,9.62,0.60,0,177.95,-149.89,0.00,DANCE
3,247.88,0,11.38,0.63,0,186.86,-148.53,0.00,DANCE
3,255.91,0,18.97,0.65,0,195.66,-147.17,0.00,DANCE
3,263.79,0,28.27,0.68,0,204.36,-145.82,0.00,DANCE
3,271.52,0,38.02,0.70,0,212.93,-144.46,0.00,DANCE
3,279.09,0,41.17,0.73,0,221.38,-143.10,0.00,DANCE
3,286.50,0,35.33,0.75,0,229.71,-141.74,0.00,DANCE
3,293.75,0,31.19,0.78,0,237.90,-140.38,0.00,DANCE
3,300.82,0,29.47,0.80,0,245.96,-139.02,0.00,DANCE
3,307.73,0,30.60,0.83,0,253.87,-137.65,0.00,DANCE
3,314.45,0,29.69,0.85,0,261.64,-136.29,0.00,DANCE
3,321.00,0,29.87,0.88,0,269.26,-134.93,0.00,DANCE
3,327.36,0,28.00,0.91,0,276.72,-133.56,0.00,DANCE
3,333.53,0,27.25,0.93,0,284.02,-132.20,0.00,DANCE
3,339.51,0,24.46,0.96,0,291.16,-130.83,0.00,DANCE
3,345.30,0,22.74,0.98,0,298.13,-129.47,0.00,DANCE
3,350.88,0,24.79,1.00,0,304.93,-128.10,0.00,DANCE
3,356.27,0,29.83,1.03,0,311.56,-126.74,0.00,DANCE
3,361.45,0,26.61,1.06,0,318.00,-125.37,0.00,DANCE
3,366.42,0,17.72,1.08,0,324.26,-124.01,0.00,DANCE
3,371.18,0,7.78,1.11,0,330.34,-122.64,0.00,DANCE
3,375.72,0,2.94,1.13,0,336.22,-121.27,0.00,DANCE
3,380.05,0,12.58,1.15,0,341.92,-119.91,0.00,DANCE
3,384.16,0,22.57,1.18,0,347.41,-118.54,0.00,DANCE
3,388.05,0,31.91,1.21,0,352.70,-117.17,0.00,DANCE
3,391.72,0,35.12,1.23,0,357.80,-115.80,0.00,DANCE
3,395.16,0,40.23,1.26,0,362.68,-114.44,0.00,DANCE
3,398.37,0,46.60,1.28,0,367.36,-113.07,0.00,DANCE
3,401.35,0,1000.00,1.31,0,371.82,-111.70,0.00,DANCE
